[2025-11-19 16:21:28.694] [info]  No state version found, assuming empty state.
[2025-11-21 23:23:48.079] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-11-21 23:23:48.079] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-11-21 23:23:48.080] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-11-21 23:23:48.080] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-11-21 23:23:48.080] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-11-21 23:23:48.080] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-11-21 23:23:48.081] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-11-21 23:23:48.081] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-11-21 23:23:48.081] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-11-21 23:23:48.081] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-11-21 23:23:48.082] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-11-21 23:23:48.082] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-11-21 23:23:48.082] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-11-21 23:23:48.082] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-11-21 23:23:48.082] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-11-21 23:23:48.083] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2025-11-21 23:23:48.083] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-11-21 23:23:48.083] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-11-21 23:23:48.083] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-11-21 23:23:48.083] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-11-21 23:23:48.084] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-11-21 23:23:48.084] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-11-21 23:23:48.084] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-11-21 23:23:48.085] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-11-21 23:23:48.085] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-11-21 23:23:48.085] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-11-21 23:23:48.085] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-11-21 23:23:48.086] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-11-21 23:23:48.086] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-11-21 23:23:48.086] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-11-21 23:23:48.086] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-11-21 23:23:48.086] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-11-21 23:23:48.086] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-11-21 23:23:48.087] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-11-21 23:23:48.087] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-11-21 23:23:48.087] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-11-21 23:23:48.087] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-11-21 23:23:48.087] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-11-21 23:23:48.088] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-11-21 23:23:48.088] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-11-21 23:23:48.088] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-11-21 23:23:48.088] [info]  Migrator RemoveNewCustomizationOptionsCalloutDismissed (to version 71) should migrate: false - up
[2025-11-21 23:23:48.088] [info]  Migrator RemoveAccountDeprovisioningBannerDismissed (to version 72) should migrate: false - up
[2025-11-21 23:23:48.458] [info]  [Process Isolation] Isolating process from debuggers and memory dumps
[2025-11-21 23:23:48.466] [info]  Coredumps are disabled in renderer process
[2025-11-21 23:23:49.795] [info]  [Native Messaging IPC] Clearing connected apps
[2025-11-21 23:23:49.801] [info]  State version: 72
[2025-11-21 23:23:49.813] [info]  [NAPI] [INFO] desktop_core::password::password: falling back to get legacy Bitwarden_auto 763d18d7-c14f-4d2d-b402-4491afbfecfa_user_auto
[2025-11-21 23:23:49.965] [info]  Retrieving application id
[2025-11-21 23:24:56.310] [info]  State version: 72
[2025-11-21 23:24:56.318] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2025-11-21 23:24:56.319] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2025-11-21 23:24:56.319] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2025-11-21 23:24:56.320] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-11-21 23:24:56.320] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-11-21 23:24:56.321] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-11-21 23:24:56.321] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-11-21 23:24:56.322] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-11-21 23:24:56.322] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-11-21 23:24:56.323] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-11-21 23:24:56.323] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-11-21 23:24:56.323] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-11-21 23:24:56.324] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-11-21 23:24:56.324] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-11-21 23:24:56.324] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-11-21 23:24:56.324] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-11-21 23:24:56.325] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-11-21 23:24:56.325] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-11-21 23:24:56.325] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-11-21 23:24:56.325] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-11-21 23:24:56.326] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-11-21 23:24:56.326] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-11-21 23:24:56.326] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-11-21 23:24:56.326] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-11-21 23:24:56.326] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-11-21 23:24:56.327] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-11-21 23:24:56.327] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-11-21 23:24:56.327] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-11-21 23:24:56.327] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-11-21 23:24:56.327] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-11-21 23:24:56.328] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-11-21 23:24:56.328] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-11-21 23:24:56.328] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-11-21 23:24:56.328] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-11-21 23:24:56.329] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-11-21 23:24:56.329] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-11-21 23:24:56.329] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-11-21 23:24:56.329] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-11-21 23:24:56.329] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-11-21 23:24:56.330] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-11-21 23:24:56.330] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-11-21 23:24:56.330] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-11-21 23:24:56.330] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2025-11-21 23:24:56.330] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-11-21 23:24:56.331] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-11-21 23:24:56.331] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-11-21 23:24:56.331] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-11-21 23:24:56.331] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-11-21 23:24:56.332] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-11-21 23:24:56.332] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-11-21 23:24:56.332] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-11-21 23:24:56.333] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-11-21 23:24:56.333] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-11-21 23:24:56.333] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-11-21 23:24:56.333] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-11-21 23:24:56.334] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-11-21 23:24:56.334] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-11-21 23:24:56.334] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-11-21 23:24:56.334] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-11-21 23:24:56.334] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-11-21 23:24:56.335] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-11-21 23:24:56.335] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-11-21 23:24:56.335] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-11-21 23:24:56.335] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-11-21 23:24:56.336] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-11-21 23:24:56.336] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-11-21 23:24:56.336] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-11-21 23:24:56.336] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-11-21 23:24:56.336] [info]  Migrator RemoveNewCustomizationOptionsCalloutDismissed (to version 71) should migrate: false - up
[2025-11-21 23:24:56.336] [info]  Migrator RemoveAccountDeprovisioningBannerDismissed (to version 72) should migrate: false - up
[2025-11-21 23:24:56.543] [info]  [Process Isolation] Isolating process from debuggers and memory dumps
[2025-11-21 23:24:56.565] [info]  Coredumps are disabled in renderer process
[2025-11-21 23:24:57.965] [info]  [Native Messaging IPC] Clearing connected apps
[2025-11-21 23:24:57.970] [info]  State version: 72
[2025-11-21 23:24:57.982] [info]  [NAPI] [INFO] desktop_core::password::password: falling back to get legacy Bitwarden_auto 763d18d7-c14f-4d2d-b402-4491afbfecfa_user_auto
[2025-11-24 09:01:02.242] [info]  State version: 72
[2025-11-24 09:01:02.250] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2025-11-24 09:01:02.251] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2025-11-24 09:01:02.251] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2025-11-24 09:01:02.252] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-11-24 09:01:02.252] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-11-24 09:01:02.253] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-11-24 09:01:02.253] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-11-24 09:01:02.254] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-11-24 09:01:02.254] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-11-24 09:01:02.255] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-11-24 09:01:02.255] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-11-24 09:01:02.256] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-11-24 09:01:02.256] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-11-24 09:01:02.256] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-11-24 09:01:02.257] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-11-24 09:01:02.257] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-11-24 09:01:02.257] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-11-24 09:01:02.257] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-11-24 09:01:02.258] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-11-24 09:01:02.258] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-11-24 09:01:02.258] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-11-24 09:01:02.258] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-11-24 09:01:02.259] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-11-24 09:01:02.259] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-11-24 09:01:02.259] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-11-24 09:01:02.259] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-11-24 09:01:02.259] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-11-24 09:01:02.260] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-11-24 09:01:02.260] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-11-24 09:01:02.260] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-11-24 09:01:02.260] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-11-24 09:01:02.261] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-11-24 09:01:02.261] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-11-24 09:01:02.261] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-11-24 09:01:02.261] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-11-24 09:01:02.262] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-11-24 09:01:02.262] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-11-24 09:01:02.262] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-11-24 09:01:02.262] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-11-24 09:01:02.262] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-11-24 09:01:02.263] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-11-24 09:01:02.263] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-11-24 09:01:02.263] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
[2025-11-24 09:01:02.263] [info]  Migrator DeleteBiometricPromptCancelledData (to version 46) should migrate: false - up
[2025-11-24 09:01:02.263] [info]  Migrator MoveDesktopSettingsMigrator (to version 47) should migrate: false - up
[2025-11-24 09:01:02.264] [info]  Migrator MoveDdgToStateProviderMigrator (to version 48) should migrate: false - up
[2025-11-24 09:01:02.264] [info]  Migrator AccountServerConfigMigrator (to version 49) should migrate: false - up
[2025-11-24 09:01:02.264] [info]  Migrator KeyConnectorMigrator (to version 50) should migrate: false - up
[2025-11-24 09:01:02.264] [info]  Migrator RememberedEmailMigrator (to version 51) should migrate: false - up
[2025-11-24 09:01:02.265] [info]  Migrator DeleteInstalledVersion (to version 52) should migrate: false - up
[2025-11-24 09:01:02.265] [info]  Migrator DeviceTrustServiceStateProviderMigrator (to version 53) should migrate: false - up
[2025-11-24 09:01:02.265] [info]  Migrator SendMigrator (to version 54) should migrate: false - up
[2025-11-24 09:01:02.266] [info]  Migrator MoveMasterKeyStateToProviderMigrator (to version 55) should migrate: false - up
[2025-11-24 09:01:02.266] [info]  Migrator AuthRequestMigrator (to version 56) should migrate: false - up
[2025-11-24 09:01:02.266] [info]  Migrator CipherServiceMigrator (to version 57) should migrate: false - up
[2025-11-24 09:01:02.266] [info]  Migrator RemoveRefreshTokenMigratedFlagMigrator (to version 58) should migrate: false - up
[2025-11-24 09:01:02.266] [info]  Migrator KdfConfigMigrator (to version 59) should migrate: false - up
[2025-11-24 09:01:02.266] [info]  Migrator KnownAccountsMigrator (to version 60) should migrate: false - up
[2025-11-24 09:01:02.267] [info]  Migrator PinStateMigrator (to version 61) should migrate: false - up
[2025-11-24 09:01:02.267] [info]  Migrator VaultTimeoutSettingsServiceStateProviderMigrator (to version 62) should migrate: false - up
[2025-11-24 09:01:02.267] [info]  Migrator PasswordOptionsMigrator (to version 63) should migrate: false - up
[2025-11-24 09:01:02.267] [info]  Migrator GeneratorHistoryMigrator (to version 64) should migrate: false - up
[2025-11-24 09:01:02.267] [info]  Migrator ForwarderOptionsMigrator (to version 65) should migrate: false - up
[2025-11-24 09:01:02.268] [info]  Migrator MoveFinalDesktopSettingsMigrator (to version 66) should migrate: false - up
[2025-11-24 09:01:02.268] [info]  Migrator RemoveUnassignedItemsBannerDismissed (to version 67) should migrate: false - up
[2025-11-24 09:01:02.268] [info]  Migrator MoveLastSyncDate (to version 68) should migrate: false - up
[2025-11-24 09:01:02.268] [info]  Migrator MigrateIncorrectFolderKey (to version 69) should migrate: false - up
[2025-11-24 09:01:02.268] [info]  Migrator RemoveAcBannersDismissed (to version 70) should migrate: false - up
[2025-11-24 09:01:02.269] [info]  Migrator RemoveNewCustomizationOptionsCalloutDismissed (to version 71) should migrate: false - up
[2025-11-24 09:01:02.269] [info]  Migrator RemoveAccountDeprovisioningBannerDismissed (to version 72) should migrate: false - up
[2025-11-24 09:01:02.734] [info]  [Process Isolation] Isolating process from debuggers and memory dumps
[2025-11-24 09:01:02.746] [info]  Coredumps are disabled in renderer process
[2025-11-24 09:01:04.086] [info]  [Native Messaging IPC] Clearing connected apps
[2025-11-24 09:01:04.093] [info]  State version: 72
[2025-11-24 09:01:04.169] [info]  [NAPI] [INFO] desktop_core::password::password: falling back to get legacy Bitwarden_auto 763d18d7-c14f-4d2d-b402-4491afbfecfa_user_auto
[2025-11-24 09:01:04.326] [info]  Retrieving application id
[2025-11-24 09:01:04.460] [error] Unable to fetch ServerConfig from https://pass.antonliepelt.cc/api Error: Failed to fetch
[2025-11-24 09:01:04.529] [error] Error refreshing access token:  Error: Failed to fetch
[2025-11-24 09:01:05.121] [info]  Environment did not respond in time, emitting previous config.
[2025-11-24 10:07:58.427] [info]  [KeyService] Deriving master key took 231ms
[2025-11-24 10:07:58.480] [info]  Vault unlocked 2025-11-24T09:07:58.479Z
[2025-11-24 10:07:58.487] [info]  Using SignalR for server notifications
[2025-11-24 10:07:58.542] [info]  [NAPI] [INFO] desktop_core::password::password: OS keyring is_locked=false
[2025-11-24 10:07:58.846] [info]  [SignalR] WebSocket connected to wss://pass.antonliepelt.cc/notifications/hub?access_token=[REDACTED]
[2025-11-24 10:07:58.847] [info]  [SignalR] Using HubProtocol 'messagepack'.
[2025-11-24 10:07:58.858] [info]  [LockComponent] Sync took 265ms
[2025-11-24 10:07:58.859] [info]  [LockComponent] Private key regeneration took 0ms
[2025-11-24 10:07:59.159] [info]  [CipherService]: decrypt complete took 108.60000000149012 [ [ 'Items', 154 ] ]
[2025-11-24 10:07:59.207] [error] Unhandled error in angular {
  response: {
    error: '',
    errorModel: { message: "AuthRequest doesn't exist", object: 'error' },
    error_description: '',
    exceptionMessage: null,
    exceptionStackTrace: null,
    innerExceptionMessage: null,
    message: "AuthRequest doesn't exist",
    object: 'error',
    validationErrors: { '': [ "AuthRequest doesn't exist" ] }
  },
  message: "AuthRequest doesn't exist",
  statusCode: 400
}
[2025-11-24 10:07:59.350] [info]  [SearchService]: index complete took 154.89999999850988 [ [ 'Items', 154 ] ]
[2025-11-24 10:08:02.990] [info]  [SearchService]: index load took 19.099999997764826 undefined
[2025-11-24 10:08:03.016] [info]  [SearchService]: search complete took 53.69999999925494 undefined
[2025-11-24 10:21:16.220] [error] [SignalR] Connection disconnected with error 'Error: WebSocket closed with status code: 1006 (no reason given).'.
[2025-11-24 12:05:21.382] [info]  [SignalR] WebSocket connected to wss://pass.antonliepelt.cc/notifications/hub?access_token=[REDACTED]
[2025-11-24 12:05:21.383] [info]  [SignalR] Using HubProtocol 'messagepack'.
[2025-11-24 12:05:27.839] [error] [SignalR] Connection disconnected with error 'Error: WebSocket closed with status code: 1006 (no reason given).'.
[2025-11-24 14:48:32.414] [error] [SignalR] Failed to start the connection: TypeError: Failed to fetch
[2025-11-25 09:04:37.353] [info]  State version: 72
[2025-11-25 09:04:37.362] [info]  Migrator MinVersionMigrator (to version 3) should migrate: false - up
[2025-11-25 09:04:37.363] [info]  Migrator RemoveEverBeenUnlockedMigrator (to version 4) should migrate: false - up
[2025-11-25 09:04:37.364] [info]  Migrator AddKeyTypeToOrgKeysMigrator (to version 5) should migrate: false - up
[2025-11-25 09:04:37.364] [info]  Migrator RemoveLegacyEtmKeyMigrator (to version 6) should migrate: false - up
[2025-11-25 09:04:37.365] [info]  Migrator MoveBiometricAutoPromptToAccount (to version 7) should migrate: false - up
[2025-11-25 09:04:37.365] [info]  Migrator MoveStateVersionMigrator (to version 8) should migrate: false - up
[2025-11-25 09:04:37.365] [info]  Migrator MoveBrowserSettingsToGlobal (to version 9) should migrate: false - up
[2025-11-25 09:04:37.366] [info]  Migrator EverHadUserKeyMigrator (to version 10) should migrate: false - up
[2025-11-25 09:04:37.366] [info]  Migrator OrganizationKeyMigrator (to version 11) should migrate: false - up
[2025-11-25 09:04:37.367] [info]  Migrator MoveEnvironmentStateToProviders (to version 12) should migrate: false - up
[2025-11-25 09:04:37.367] [info]  Migrator ProviderKeyMigrator (to version 13) should migrate: false - up
[2025-11-25 09:04:37.367] [info]  Migrator MoveBiometricClientKeyHalfToStateProviders (to version 14) should migrate: false - up
[2025-11-25 09:04:37.368] [info]  Migrator FolderMigrator (to version 15) should migrate: false - up
[2025-11-25 09:04:37.368] [info]  Migrator LastSyncMigrator (to version 16) should migrate: false - up
[2025-11-25 09:04:37.368] [info]  Migrator EnablePasskeysMigrator (to version 17) should migrate: false - up
[2025-11-25 09:04:37.368] [info]  Migrator AutofillSettingsKeyMigrator (to version 18) should migrate: false - up
[2025-11-25 09:04:37.369] [info]  Migrator RequirePasswordOnStartMigrator (to version 19) should migrate: false - up
[2025-11-25 09:04:37.369] [info]  Migrator PrivateKeyMigrator (to version 20) should migrate: false - up
[2025-11-25 09:04:37.370] [info]  Migrator CollectionMigrator (to version 21) should migrate: false - up
[2025-11-25 09:04:37.370] [info]  Migrator CollapsedGroupingsMigrator (to version 22) should migrate: false - up
[2025-11-25 09:04:37.370] [info]  Migrator MoveBiometricPromptsToStateProviders (to version 23) should migrate: false - up
[2025-11-25 09:04:37.370] [info]  Migrator SmOnboardingTasksMigrator (to version 24) should migrate: false - up
[2025-11-25 09:04:37.371] [info]  Migrator ClearClipboardDelayMigrator (to version 25) should migrate: false - up
[2025-11-25 09:04:37.371] [info]  Migrator RevertLastSyncMigrator (to version 26) should migrate: false - up
[2025-11-25 09:04:37.371] [info]  Migrator BadgeSettingsMigrator (to version 27) should migrate: false - up
[2025-11-25 09:04:37.371] [info]  Migrator MoveBiometricUnlockToStateProviders (to version 28) should migrate: false - up
[2025-11-25 09:04:37.371] [info]  Migrator UserNotificationSettingsKeyMigrator (to version 29) should migrate: false - up
[2025-11-25 09:04:37.372] [info]  Migrator PolicyMigrator (to version 30) should migrate: false - up
[2025-11-25 09:04:37.372] [info]  Migrator EnableContextMenuMigrator (to version 31) should migrate: false - up
[2025-11-25 09:04:37.372] [info]  Migrator PreferredLanguageMigrator (to version 32) should migrate: false - up
[2025-11-25 09:04:37.373] [info]  Migrator AppIdMigrator (to version 33) should migrate: false - up
[2025-11-25 09:04:37.373] [info]  Migrator DomainSettingsMigrator (to version 34) should migrate: false - up
[2025-11-25 09:04:37.373] [info]  Migrator MoveThemeToStateProviderMigrator (to version 35) should migrate: false - up
[2025-11-25 09:04:37.373] [info]  Migrator VaultSettingsKeyMigrator (to version 36) should migrate: false - up
[2025-11-25 09:04:37.374] [info]  Migrator AvatarColorMigrator (to version 37) should migrate: false - up
[2025-11-25 09:04:37.374] [info]  Migrator TokenServiceStateProviderMigrator (to version 38) should migrate: false - up
[2025-11-25 09:04:37.374] [info]  Migrator MoveBillingAccountProfileMigrator (to version 39) should migrate: false - up
[2025-11-25 09:04:37.374] [info]  Migrator OrganizationMigrator (to version 40) should migrate: false - up
[2025-11-25 09:04:37.374] [info]  Migrator EventCollectionMigrator (to version 41) should migrate: false - up
[2025-11-25 09:04:37.375] [info]  Migrator EnableFaviconMigrator (to version 42) should migrate: false - up
[2025-11-25 09:04:37.375] [info]  Migrator AutoConfirmFingerPrintsMigrator (to version 43) should migrate: false - up
[2025-11-25 09:04:37.375] [info]  Migrator UserDecryptionOptionsMigrator (to version 44) should migrate: false - up
[2025-11-25 09:04:37.375] [info]  Migrator MergeEnvironmentState (to version 45) should migrate: false - up
